year,country,title,doc
2011,United States,Variance as a measure of performance in an aviation context,"<title>Variance as a measure of performance in an aviation context</title> <excerpt>A combined measure of performance (ie, constant error plus variable error) is a common approach to determining aircraft pilot performance. However, a variable error measure has worked well as a performance measure in highway driving.</excerpt>"
2011,Australia - France,Individual differences in the effect of vertical separation on conflict detection in air traffic control,<title>Individual differences in the effect of vertical separation on conflict detection in air traffic control</title> <excerpt>This research examined individual differences in judgments of the risk of aircraft separation violation. Fourteen controllers were asked to judge the risk of conflict for aircraft pairs varying in geometry and vertical separation.</excerpt>
2011,United States,Complementary information distribution to improve team performance in military helicopter operations: An experimental study,"<title>Complementary information distribution to improve team performance in military helicopter operations: An experimental study</title> <excerpt>This study compared a complementary information distribution, that is, purposeful distribution to individual crewmembers of the information needed for their individual tasks, to the current distribution where all crewmembers can access all information in the flight deck. The complementary information distribution is intended to foster a complementary mental model that promotes each team member's access to information according to his or her immediate tasks.</excerpt>"
2011,Ireland,Assessing the effectiveness of bridge resource management training,"<title>Assessing the effectiveness of bridge resource management training</title> <excerpt>Bridge resource management (BRM) is the maritime equivalent of crew resource management (CRM), and has been used in the civilian maritime industry for over a decade. An evaluation of the effectiveness of the U.S.</excerpt>"
2011,Austria - Germany,Recovery training in simulator improves performance and psychophysiological state of pilots during simulated and real visual flight rules flight,"<title>Recovery training in simulator improves performance and psychophysiological state of pilots during simulated and real visual flight rules flight</title> <excerpt>This study evaluated an anticipation-based training program for private pilots to recover from unusual flight attitudes, stalls, and spins using visual reference cues. Flight performance, psychophysiological measures of cardiac and electrodermal activity, and subjective measures of workload and emotion were collected from 33 pilots during simulated and real flight.</excerpt>"
2011,Netherlands,A coherent impression of the pilots' situation awareness: Studying relevant human factors tools,<title>A coherent impression of the pilots' situation awareness: Studying relevant human factors tools</title> <excerpt>A flight simulator experiment was set up to study relevant human factors tools for situation awareness assessment of pilots. A specific scenario was designed in which a malfunction of the aircraft was introduced during flight: an indicated air speed discrepancy.</excerpt>
2011,United States,Performance of helicopter pilots during inadvertent flight into instrument meteorological conditions,"<title>Performance of helicopter pilots during inadvertent flight into instrument meteorological conditions</title> <excerpt>Inadvertent flight into instrument meteorological conditions (IMC) is a major cause of general aviation accidents. However, performance of helicopter pilots during inadvertent IMC encounters has not been investigated.</excerpt>"
2011,Australia - United States,Distributed mission operations within-simulator training effectiveness,<title>Distributed mission operations within-simulator training effectiveness</title> <excerpt>This study examined the effectiveness of distributed mission operations (DMO) training using objective and subjective measures. DMO consists of multiplayer networked environments that facilitate the training of higher order individual and team-oriented combat skills.</excerpt>
2011,United States,Dietary effects on cognition and pilots' flight performance,"<title>Dietary effects on cognition and pilots' flight performance</title> <excerpt>The purpose of this study was to investigate the effects of diet on cognition and flight performance of 45 pilots. Based on a theory of self-care, this clinical study used a repeated-measure, counterbalanced crossover design.</excerpt>"
2011,Canada,Online single-pilot resource management: Assessing the feasibility of computer-based safety training,"<title>Online single-pilot resource management: Assessing the feasibility of computer-based safety training</title> <excerpt>This investigation assessed the feasibility of computer-based single-pilot resource management (SRM) pilot training, which is an adaptation of crew resource management (CRM). An SRM training course based on a cognitive apprenticeship instructional design model was developed.</excerpt>"
2011,United States,Hazardous events and accident involvement by military and civilian pilots,"<title>Hazardous events and accident involvement by military and civilian pilots</title> <excerpt>The Hazardous Events Scale (HES), a measure of involvement in potentially dangerous situations in aviation that do not lead to accidents, has been used as a surrogate for actual accident involvement in studies of risk taking and hazardous attitudes. However, no correlation between the HES and actual accident involvement has previously been published.</excerpt>"
